x,y
1.0440001341104503,-5.049999926984309
-4.905999954551459,-4.999999926239251
-3.9059999396502976,-4.999999926239251
-3.8559999389052395,-4.999999926239251
-2.9559999254941944,-4.999999926239251
-2.455999918043614,-4.999999926239251
-2.405999917298556,-4.999999926239251
1.0440001341104503,-4.999999926239251
-4.905999954551459,-4.949999925494193
-3.9059999396502976,-4.949999925494193
-3.8559999389052395,-4.949999925494193
-2.9559999254941944,-4.949999925494193
-2.455999918043614,-4.949999925494193
-2.405999917298556,-4.949999925494193
0.9940001333653923,-4.949999925494193
1.0440001341104503,-4.949999925494193
-4.905999954551459,-4.899999924749135
-3.9059999396502976,-4.899999924749135
-3.8559999389052395,-4.899999924749135
-3.8059999381601815,-4.899999924749135
-3.0059999262392525,-4.899999924749135
-2.9559999254941944,-4.899999924749135
-2.455999918043614,-4.899999924749135
0.9940001333653923,-4.899999924749135
1.0440001341104503,-4.899999924749135
-4.905999954551459,-4.849999924004077
-4.855999953806401,-4.849999924004077
-3.9059999396502976,-4.849999924004077
-3.8559999389052395,-4.849999924004077
-3.8059999381601815,-4.849999924004077
-3.0059999262392525,-4.849999924004077
-2.9559999254941944,-4.849999924004077
-2.455999918043614,-4.849999924004077
0.9940001333653923,-4.849999924004077
1.0440001341104503,-4.849999924004077
-4.905999954551459,-4.799999923259019
-4.855999953806401,-4.799999923259019
-3.9059999396502976,-4.799999923259019
-3.8559999389052395,-4.799999923259019
-3.8059999381601815,-4.799999923259019
-3.0059999262392525,-4.799999923259019
-2.9559999254941944,-4.799999923259019
-2.455999918043614,-4.799999923259019
0.9940001333653923,-4.799999923259019
1.0440001341104503,-4.799999923259019
-4.905999954551459,-4.749999922513961
-4.855999953806401,-4.749999922513961
-3.9059999396502976,-4.749999922513961
-3.8559999389052395,-4.749999922513961
-3.0059999262392525,-4.749999922513961
-2.9559999254941944,-4.749999922513961
-2.455999918043614,-4.749999922513961
0.9940001333653923,-4.749999922513961
1.0440001341104503,-4.749999922513961
-4.905999954551459,-4.699999921768903
-4.855999953806401,-4.699999921768903
-3.9059999396502976,-4.699999921768903
-3.8559999389052395,-4.699999921768903
-3.0059999262392525,-4.699999921768903
-2.9559999254941944,-4.699999921768903
-2.455999918043614,-4.699999921768903
0.9940001333653923,-4.699999921768903
1.0440001341104503,-4.699999921768903
-4.905999954551459,-4.649999921023845
-3.9559999403953556,-4.649999921023845
-3.9059999396502976,-4.649999921023845
-3.8559999389052395,-4.649999921023845
-2.9559999254941944,-4.649999921023845
-2.455999918043614,-4.649999921023845
0.9940001333653923,-4.649999921023845
1.0440001341104503,-4.649999921023845
-4.905999954551459,-4.599999920278787
-3.9559999403953556,-4.599999920278787
-3.9059999396502976,-4.599999920278787
-3.8559999389052395,-4.599999920278787
-2.9559999254941944,-4.599999920278787
-2.455999918043614,-4.599999920278787
0.9940001333653923,-4.599999920278787
1.0440001341104503,-4.599999920278787
-4.905999954551459,-4.549999919533729
-3.9559999403953556,-4.549999919533729
-3.9059999396502976,-4.549999919533729
-3.8559999389052395,-4.549999919533729
-2.9559999254941944,-4.549999919533729
-2.455999918043614,-4.549999919533729
0.9940001333653923,-4.549999919533729
1.0440001341104503,-4.549999919533729
-4.905999954551459,-4.499999918788671
-3.9559999403953556,-4.499999918788671
-3.9059999396502976,-4.499999918788671
-3.8559999389052395,-4.499999918788671
-2.9559999254941944,-4.499999918788671
-2.505999918788672,-4.499999918788671
-2.455999918043614,-4.499999918788671
0.9940001333653923,-4.499999918788671
1.0440001341104503,-4.499999918788671
-4.905999954551459,-4.449999918043613
-3.9559999403953556,-4.449999918043613
-3.9059999396502976,-4.449999918043613
-2.9559999254941944,-4.449999918043613
-2.505999918788672,-4.449999918043613
-2.455999918043614,-4.449999918043613
0.9940001333653923,-4.449999918043613
1.0440001341104503,-4.449999918043613
-4.905999954551459,-4.399999917298555
-3.9559999403953556,-4.399999917298555
-3.9059999396502976,-4.399999917298555
-2.9559999254941944,-4.399999917298555
-2.9059999247491364,-4.399999917298555
-2.8559999240040783,-4.399999917298555
-2.8059999232590203,-4.399999917298555
-2.755999922513962,-4.399999917298555
-2.705999921768904,-4.399999917298555
-2.655999921023846,-4.399999917298555
-2.605999920278788,-4.399999917298555
